,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,hours,transactions,price,messaging,special_hours
901,ECxqh6qO5iN0O_d6APTBEA,7-eleven-chicago-124,7-Eleven,https://s3-media1.fl.yelpcdn.com/bphoto/_yKyn8M09xecEH__tb1eXQ/o.jpg,True,False,https://www.yelp.com/biz/7-eleven-chicago-124?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17734817192,(773) 481-7192,6,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '3005 N Pulaski', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60641', 'country': 'US', 'state': 'IL', 'display_address': ['3005 N Pulaski', 'Chicago, IL 60641'], 'cross_streets': 'Wellington Ave & Nelson St'}","{'latitude': 41.935612002112, 'longitude': -87.7266629040241}",['https://s3-media1.fl.yelpcdn.com/bphoto/_yKyn8M09xecEH__tb1eXQ/o.jpg'],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",$,,
902,4NMrTDI0DVQqUsF_4SWdVA,coco-pazzo-chicago,Coco Pazzo,https://s3-media4.fl.yelpcdn.com/bphoto/tNE1RYumlcUqa-3FusJaUw/o.jpg,True,False,https://www.yelp.com/biz/coco-pazzo-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13128360900,(312) 836-0900,420,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'address1': '300 W Hubbard St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60654', 'country': 'US', 'state': 'IL', 'display_address': ['300 W Hubbard St', 'Chicago, IL 60654'], 'cross_streets': ''}","{'latitude': 41.890148203883, 'longitude': -87.6357354950368}","['https://s3-media4.fl.yelpcdn.com/bphoto/tNE1RYumlcUqa-3FusJaUw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ok0cJ2_9ojpnDBeQXKR7-A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Jx9URodd5YlM8y5nB4GjMw/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",$$$,,
903,GLe4k3WBaC_B259btMmZew,chicago-sports-bar-and-grill-chicago-2,Chicago Sports Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/Nr5l3OwQLfEw6tVhG1h49A/o.jpg,False,False,https://www.yelp.com/biz/chicago-sports-bar-and-grill-chicago-2?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732541577,(773) 254-1577,3,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'address1': '4335 W 47th St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4335 W 47th St', 'Chicago, IL 60632'], 'cross_streets': 'Kostner Ave & Kolin Ave'}","{'latitude': 41.8075199, 'longitude': -87.73232}","['https://s3-media2.fl.yelpcdn.com/bphoto/Nr5l3OwQLfEw6tVhG1h49A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/B9vliLhqXCOKlEioKSIwIg/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,,
904,NbB3ss1MqNI-Him1doqrEw,bridgeport-bakery-chicago,Bridgeport Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/WO7Yu5oXGc5ME4sw1m0k7A/o.jpg,True,False,https://www.yelp.com/biz/bridgeport-bakery-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17735231121,(773) 523-1121,156,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'address1': '2907 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60608', 'country': 'US', 'state': 'IL', 'display_address': ['2907 S Archer Ave', 'Chicago, IL 60608'], 'cross_streets': 'Fuller St & Haynes Ct'}","{'latitude': 41.84142, 'longitude': -87.65776}","['https://s3-media4.fl.yelpcdn.com/bphoto/WO7Yu5oXGc5ME4sw1m0k7A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/og65ooxMYk3qled-1WSyZA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/91mveVTqN1zHnGYMSlrbKg/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0500', 'end': '1200', 'day': 0}, {'is_overnight': False, 'start': '0500', 'end': '1630', 'day': 1}, {'is_overnight': False, 'start': '0500', 'end': '1630', 'day': 2}, {'is_overnight': False, 'start': '0500', 'end': '1630', 'day': 3}, {'is_overnight': False, 'start': '0500', 'end': '1630', 'day': 4}, {'is_overnight': False, 'start': '0500', 'end': '1630', 'day': 5}, {'is_overnight': False, 'start': '0500', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",$,"{'url': 'https://www.yelp.com/raq/NbB3ss1MqNI-Him1doqrEw?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'date': '2021-04-04', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2021-05-31', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2021-07-04', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2021-09-06', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2021-11-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2021-11-26', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2021-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]"
905,6yyzYVOZaWJ0Vmp5B6MB4A,southpoint-nursing-and-rehabilitation-center-chicago,Southpoint Nursing & Rehabilitation Center,https://s3-media1.fl.yelpcdn.com/bphoto/Yb-XMhB0TbLXu2i71eQmSQ/o.jpg,True,False,https://www.yelp.com/biz/southpoint-nursing-and-rehabilitation-center-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732981177,(773) 298-1177,4,"[{'alias': 'skillednursing', 'title': 'Skilled Nursing'}]",1.0,"{'address1': '1010 W 95th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60643', 'country': 'US', 'state': 'IL', 'display_address': ['1010 W 95th St', 'Chicago, IL 60643'], 'cross_streets': ''}","{'latitude': 41.721668, 'longitude': -87.648647}","['https://s3-media1.fl.yelpcdn.com/bphoto/Yb-XMhB0TbLXu2i71eQmSQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/KxPTlrhXTYjy2zgo6FzJ4w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/l2AhoYY0T98CYqeUGAjBDA/o.jpg']",,[],,"{'url': 'https://www.yelp.com/raq/6yyzYVOZaWJ0Vmp5B6MB4A?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}",
906,HU0YL7Hy98rYW1nrBFk5Qw,el-taconazo-chicago-4,El Taconazo,https://s3-media3.fl.yelpcdn.com/bphoto/Rn7JRoP03LaIrYaYWoO5uw/o.jpg,False,False,https://www.yelp.com/biz/el-taconazo-chicago-4?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732788944,(773) 278-8944,70,"[{'alias': 'tacos', 'title': 'Tacos'}]",3.0,"{'address1': '4256 W Fullerton Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60639', 'country': 'US', 'state': 'IL', 'display_address': ['4256 W Fullerton Ave', 'Chicago, IL 60639'], 'cross_streets': 'Kildare Ave & Tripp Ave'}","{'latitude': 41.9247480982667, 'longitude': -87.7338833146835}","['https://s3-media3.fl.yelpcdn.com/bphoto/Rn7JRoP03LaIrYaYWoO5uw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Z51UHtpcWnx8CXdKtc2vwg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/FEC-NalP8kX89WTbALmOTQ/o.jpg']","[{'open': [{'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",$,,
907,tWhOUQ2ekb63kejgh3T-EQ,el-cabrito-restaurant-chicago-2,El Cabrito Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/J8__lGWiVyhodCMszLkh-w/o.jpg,False,False,https://www.yelp.com/biz/el-cabrito-restaurant-chicago-2?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17738478339,(773) 847-8339,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '1659 W 47th St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1659 W 47th St', 'Chicago, IL 60609'], 'cross_streets': ''}","{'latitude': 41.8083229064941, 'longitude': -87.6672286987305}",['https://s3-media1.fl.yelpcdn.com/bphoto/J8__lGWiVyhodCMszLkh-w/o.jpg'],,[],,,
908,Nn19Yw7BsQ_0ICRa56BKow,new-china-chicago-2,New China,https://s3-media2.fl.yelpcdn.com/bphoto/pzRzmymEIC_zu4ys40r83Q/o.jpg,True,False,https://www.yelp.com/biz/new-china-chicago-2?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17733949188,(773) 394-9188,108,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'address1': '2438 W Division St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['2438 W Division St', 'Chicago, IL 60622'], 'cross_streets': 'Campbell Ave & Artesian Ave'}","{'latitude': 41.9033088684082, 'longitude': -87.6886215209961}","['https://s3-media2.fl.yelpcdn.com/bphoto/pzRzmymEIC_zu4ys40r83Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/PL1uJGzZuJ0GO1-AepG3CA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/D82H6QeZF1vrmfAUJjsQvA/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",$,"{'url': 'https://www.yelp.com/raq/Nn19Yw7BsQ_0ICRa56BKow?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}",
909,VmDwRbMa4Joj1giVYuJ6zA,lee-wing-wah-restaurant-chicago,Lee Wing Wah Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/obDwUkMBoDTTdtp6_TSZew/o.jpg,True,False,https://www.yelp.com/biz/lee-wing-wah-restaurant-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13128081628,(312) 808-1628,223,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'address1': '2147 S China Pl', 'address2': '', 'address3': 'Chinatown Square', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2147 S China Pl', 'Chinatown Square', 'Chicago, IL 60616'], 'cross_streets': 'Wells St & Princeton Ave'}","{'latitude': 41.8539237976074, 'longitude': -87.63427734375}","['https://s3-media3.fl.yelpcdn.com/bphoto/obDwUkMBoDTTdtp6_TSZew/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/enz5rBYo2yWv6QspkUNnDQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/C_OphOOsN0g_Is0JECf1Kw/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",$$,"{'url': 'https://www.yelp.com/raq/VmDwRbMa4Joj1giVYuJ6zA?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}",
910,KTWpTI_C0ZmuTL558aZIFA,el-chile-restaurant-and-pancake-house-chicago,El Chile Restaurant and Pancake House,https://s3-media1.fl.yelpcdn.com/bphoto/HI3VG1sg8b31TKXyTAkZ0A/o.jpg,True,False,https://www.yelp.com/biz/el-chile-restaurant-and-pancake-house-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732937882,(773) 293-7882,40,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'address1': '3040 W Montrose Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['3040 W Montrose Ave', 'Chicago, IL 60618'], 'cross_streets': 'Whipple St & Albany Ave'}","{'latitude': 41.9613533, 'longitude': -87.7047043}","['https://s3-media1.fl.yelpcdn.com/bphoto/HI3VG1sg8b31TKXyTAkZ0A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Ogoghm6ZNTnv-Np8mZ916w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/REledeqhmpckcL7qTvuj6w/o.jpg']","[{'open': [{'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",$,,
911,x7fs4pwnwLNsj4ZKfgR8xQ,vaughans-pub-and-grill-chicago,Vaughan's Pub & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/H2Taj-XNSUM8VUZMCyVkNw/o.jpg,True,False,https://www.yelp.com/biz/vaughans-pub-and-grill-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17736319206,(773) 631-9206,90,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'address1': '5485 N Northwest Hwy', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['5485 N Northwest Hwy', 'Chicago, IL 60630'], 'cross_streets': 'Parkside Ave & Foster Ave'}","{'latitude': 41.9806, 'longitude': -87.77751}","['https://s3-media3.fl.yelpcdn.com/bphoto/H2Taj-XNSUM8VUZMCyVkNw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/vWDEODKueQUtOfFP36SALw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/2xMhpMi3Lt6tri6WObNcAQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",$$,"{'url': 'https://www.yelp.com/raq/x7fs4pwnwLNsj4ZKfgR8xQ?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Message the Business'}",
912,1EsLwG7KElQ7zZRYSZ53mg,el-supermercado-martinez-chicago,El Supermercado Martinez,https://s3-media3.fl.yelpcdn.com/bphoto/wIchXKMNbzBxQumCLxwV6Q/o.jpg,False,False,https://www.yelp.com/biz/el-supermercado-martinez-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+13122485153,(312) 248-5153,1,"[{'alias': 'convenience', 'title': 'Convenience Stores'}]",2.0,"{'address1': '4301 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4301 S Archer Ave', 'Chicago, IL 60632'], 'cross_streets': 'Troy St & 43rd St'}","{'latitude': 41.8152341730008, 'longitude': -87.7021261489899}",['https://s3-media3.fl.yelpcdn.com/bphoto/wIchXKMNbzBxQumCLxwV6Q/o.jpg'],,[],$,,
913,gD4_-hO0WQJu2bZjheKOAA,ford-city-newstand-chicago,Ford City Newstand,https://s3-media2.fl.yelpcdn.com/bphoto/ExxQcLQge_VFVH_PlG71vw/o.jpg,False,False,https://www.yelp.com/biz/ford-city-newstand-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17739126597,(773) 912-6597,1,"[{'alias': 'mags', 'title': 'Newspapers & Magazines'}]",3.0,"{'address1': '7601 S Cicero Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60652', 'country': 'US', 'state': 'IL', 'display_address': ['7601 S Cicero Ave', 'Chicago, IL 60652'], 'cross_streets': ''}","{'latitude': 41.7573915158898, 'longitude': -87.7369716390967}",['https://s3-media2.fl.yelpcdn.com/bphoto/ExxQcLQge_VFVH_PlG71vw/o.jpg'],,[],,,
914,HtoDYdsPBqW93KttFgdIZg,noble-street-college-prep-chicago,Noble Street College Prep,https://s3-media2.fl.yelpcdn.com/bphoto/6JDNFHwCtynBfzLYWI102Q/o.jpg,False,False,https://www.yelp.com/biz/noble-street-college-prep-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17738621449,(773) 862-1449,3,"[{'alias': 'elementaryschools', 'title': 'Elementary Schools'}, {'alias': 'highschools', 'title': 'Middle Schools & High Schools'}]",3.5,"{'address1': '1012 N Noble St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1012 N Noble St', 'Chicago, IL 60622'], 'cross_streets': 'Cortez St & Milwaukee Ave'}","{'latitude': 41.9004199, 'longitude': -87.66276}",['https://s3-media2.fl.yelpcdn.com/bphoto/6JDNFHwCtynBfzLYWI102Q/o.jpg'],,[],,,
915,RFAH0zb89BkscKHB9VZdLA,el-buen-valle-restaurant-chicago,El Buen Valle Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/7Na5ndKBZ8QWEOgYcO57wA/o.jpg,False,False,https://www.yelp.com/biz/el-buen-valle-restaurant-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732529880,(773) 252-9880,6,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'address1': '4114 W North Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60639', 'country': 'US', 'state': 'IL', 'display_address': ['4114 W North Ave', 'Chicago, IL 60639'], 'cross_streets': 'Karlov Ave & Kedvale Ave'}","{'latitude': 41.91016, 'longitude': -87.729424}","['https://s3-media2.fl.yelpcdn.com/bphoto/7Na5ndKBZ8QWEOgYcO57wA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/_P44aHnepRyMNlokRVBvWQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/YGtLjPtwGMLXzjJKZwVqPQ/o.jpg']",,['delivery'],$,,
916,_BS_UH-7Sjn8kuuJAx7GeA,chesterfield-tom-thumb-day-care-center-and-kindergarten-chicago,Chesterfield Tom Thumb Day Care Center & Kindergarten,,False,False,https://www.yelp.com/biz/chesterfield-tom-thumb-day-care-center-and-kindergarten-chicago?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17738743985,(773) 874-3985,1,"[{'alias': 'childcare', 'title': 'Child Care & Day Care'}]",5.0,"{'address1': '9214 S Cottage Grove Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60619', 'country': 'US', 'state': 'IL', 'display_address': ['9214 S Cottage Grove Ave', 'Chicago, IL 60619'], 'cross_streets': '92nd Pl'}","{'latitude': 41.72702, 'longitude': -87.60492}",[],,[],,,
917,VRbkvZQTQjyTR_9ARa23TQ,childrens-learning-place-chicago-3,Children's Learning Place,https://s3-media2.fl.yelpcdn.com/bphoto/rZV7reUzf9oQyFh0ojOcqA/o.jpg,True,False,https://www.yelp.com/biz/childrens-learning-place-chicago-3?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw,+17732762400,(773) 276-2400,13,"[{'alias': 'preschools', 'title': 'Preschools'}, {'alias': 'childcare', 'title': 'Child Care & Day Care'}]",5.0,"{'address1': '3121-3129 W Fullerton Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['3121-3129 W Fullerton Ave', 'Chicago, IL 60647'], 'cross_streets': ''}","{'latitude': 41.9245236, 'longitude': -87.7058338}","['https://s3-media2.fl.yelpcdn.com/bphoto/rZV7reUzf9oQyFh0ojOcqA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/3MLsCnxfT7XgqjF9kycv-w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/qsInG1B0RdZK8l28w9EhPQ/o.jpg']","[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1830', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1830', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1830', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,"{'url': 'https://www.yelp.com/raq/VRbkvZQTQjyTR_9ARa23TQ?adjust_creative=GHmORxIUWUa6KDN77-TJIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GHmORxIUWUa6KDN77-TJIw#popup%3Araq', 'use_case_text': 'Request a Consultation'}",
