,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging
288,18hcO-EU7f1ENU4m1tbIBA,francescas-on-taylor-chicago-2,Francesca's on Taylor,https://s3-media1.fl.yelpcdn.com/bphoto/4inDadwmdEjibeyP1O5-3w/o.jpg,True,True,https://www.yelp.com/biz/francescas-on-taylor-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13128292828,(312) 829-2828,478,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'address1': '1400 W Taylor St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1400 W Taylor St', 'Chicago, IL 60607'], 'cross_streets': 'Loomis St & Bishop St'}","{'latitude': 41.869426, 'longitude': -87.6617842}","['https://s3-media1.fl.yelpcdn.com/bphoto/4inDadwmdEjibeyP1O5-3w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/qVl41jw1NG66yG3_sMy8dw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/zvoHoHjW1eVIQuPhkLhA_A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],
289,-wXBA6XDQgDO3xWo6yrKTA,los-azares-mexican-grill-chicago,Los Azares Mexican Grill,https://s3-media3.fl.yelpcdn.com/bphoto/Ipey6yUwZXUCFJyYHdpdIg/o.jpg,True,False,https://www.yelp.com/biz/los-azares-mexican-grill-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17737752661,(773) 775-2661,45,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'address1': '7148 N Harlem Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60631', 'country': 'US', 'state': 'IL', 'display_address': ['7148 N Harlem Ave', 'Chicago, IL 60631'], 'cross_streets': ''}","{'latitude': 42.0114017, 'longitude': -87.8067849}","['https://s3-media3.fl.yelpcdn.com/bphoto/Ipey6yUwZXUCFJyYHdpdIg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/WSFmgw8cYGho81pyq87TXA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Qb9a1CjYLIgRXu0KYem29w/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",
290,o7u56uocdcXLiK-d3yh3AA,fischman-public-house-chicago,Fischman Public House,https://s3-media2.fl.yelpcdn.com/bphoto/x-hlgoiuQ7K9W7KHTL0yaw/o.jpg,True,True,https://www.yelp.com/biz/fischman-public-house-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17738676300,(773) 867-6300,67,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'address1': '4058 N Milwaukee Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60641', 'country': 'US', 'state': 'IL', 'display_address': ['4058 N Milwaukee Ave', 'Chicago, IL 60641'], 'cross_streets': 'Cuyler Ave & Illinois Route 50'}","{'latitude': 41.9543594, 'longitude': -87.7492876}","['https://s3-media2.fl.yelpcdn.com/bphoto/x-hlgoiuQ7K9W7KHTL0yaw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/zh1694G2WilmpT8esbgTfg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/5Ecqg5HCGCdp3cPLzThzsA/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",
291,omhhzRZeqA-nmqSl12JNFA,beavers-coffee-and-donuts-chicago-3,Beavers Coffee & Donuts,https://s3-media2.fl.yelpcdn.com/bphoto/YYq24LXum7IcSkmONEDnVQ/o.jpg,True,True,https://www.yelp.com/biz/beavers-coffee-and-donuts-chicago-3?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17733921300,(773) 392-1300,227,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'address1': '131 N Clinton St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['131 N Clinton St', 'Chicago, IL 60661'], 'cross_streets': 'Washington Blvd & Randolph St'}","{'latitude': 41.8842020810888, 'longitude': -87.6414942725727}","['https://s3-media2.fl.yelpcdn.com/bphoto/YYq24LXum7IcSkmONEDnVQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Ngt0Dls_fnqi2Ydwn1ZkEg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/rLmBKKK5zuKV-A9SVdUsKw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",
292,373u-JUJm7iSY3itFdAGRw,chens-garden-chicago,Chen's Garden,https://s3-media1.fl.yelpcdn.com/bphoto/mDgNgyTDVChZiq4HRve5iw/o.jpg,True,False,https://www.yelp.com/biz/chens-garden-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732673388,(773) 267-3388,53,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'address1': '4445 N Pulaski Rd', 'address2': 'Ste M', 'address3': '', 'city': 'Chicago', 'zip_code': '60630', 'country': 'US', 'state': 'IL', 'display_address': ['4445 N Pulaski Rd', 'Ste M', 'Chicago, IL 60630'], 'cross_streets': 'Sunnyside Ave & Montrose Ave'}","{'latitude': 41.9622719, 'longitude': -87.7276842}","['https://s3-media1.fl.yelpcdn.com/bphoto/mDgNgyTDVChZiq4HRve5iw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/UX8MI3HppdHpNtjDVbi0EQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/svSUKlQIxpK9wMYSTrc-GQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
293,Kj3D8EB8_H7_gOFhM96AMQ,patsys-place-chicago-2,Patsy's Place,https://s3-media1.fl.yelpcdn.com/bphoto/ffGtXp58zmmhJN9hgGH69w/o.jpg,True,True,https://www.yelp.com/biz/patsys-place-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732482825,(773) 248-2825,242,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'address1': '2825 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['2825 N Lincoln Ave', 'Chicago, IL 60657'], 'cross_streets': 'Racine Ave & Diversey Pky'}","{'latitude': 41.933349609375, 'longitude': -87.6594009399414}","['https://s3-media1.fl.yelpcdn.com/bphoto/ffGtXp58zmmhJN9hgGH69w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/blIgkH7PGpaivGomaU0iDg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/RsDzydueL1bG0YRHXQ0xTw/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0930', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0930', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '0930', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
294,Us6KaZSkCssrSDkE0vPopA,aurelios-pizza-chicago-5,Aurelio's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/JBe15VDt9qY2c46gDbUQcQ/o.jpg,True,True,https://www.yelp.com/biz/aurelios-pizza-chicago-5?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17738870999,(773) 887-0999,118,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'address1': '3801 N Clark St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['3801 N Clark St', 'Chicago, IL 60613'], 'cross_streets': 'Grace St'}","{'latitude': 41.9513426460242, 'longitude': -87.6595387}","['https://s3-media3.fl.yelpcdn.com/bphoto/JBe15VDt9qY2c46gDbUQcQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1YQtW-zFFvihLWFGKtPE7g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ecZMSDW5NH1dPQSXSPe1tA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
295,FHvh4cxUjUsDLHZe-YaOOg,black-dog-gelato-chicago-11,Black Dog Gelato,https://s3-media4.fl.yelpcdn.com/bphoto/kZWUSTn5prtEwfT9n-Z67A/o.jpg,True,True,https://www.yelp.com/biz/black-dog-gelato-chicago-11?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13125750306,(312) 575-0306,22,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'address1': '131 N Clinton St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['131 N Clinton St', 'Chicago, IL 60661'], 'cross_streets': 'Washington Blvd & Randolph St'}","{'latitude': 41.8839476, 'longitude': -87.6410751}","['https://s3-media4.fl.yelpcdn.com/bphoto/kZWUSTn5prtEwfT9n-Z67A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/JHQ006HDxhjcGCpTd5-lcQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/DgU_gassDVLcUv5FoPrVaw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1830', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1830', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1830', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],
296,YoH4mvFDGZzEL_6EpAN4Rg,404-wine-bar-chicago,404 Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Ei3YJ5MOSDgYw_hwiyJ76A/o.jpg,True,True,https://www.yelp.com/biz/404-wine-bar-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17734048400,(773) 404-8400,143,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'address1': '2852 N Southport Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['2852 N Southport Ave', 'Chicago, IL 60657'], 'cross_streets': 'Wolfram St & George St'}","{'latitude': 41.93402, 'longitude': -87.66395}","['https://s3-media1.fl.yelpcdn.com/bphoto/fT0tFzNHi3aH5ZoTokggIA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/pHnSvvxYhj9Ub13uiQNC_g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/zSxiLG60KRsVrFZ7i8AB8A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],
297,8SbtieltdE_gVMcbqGDWCQ,lillies-q-meat-mobile-chicago,Lillie's Q Meat Mobile,,False,False,https://www.yelp.com/biz/lillies-q-meat-mobile-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17737725500,(773) 772-5500,4,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]",3.0,"{'address1': '1856 W N  Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1856 W N  Ave', 'Chicago, IL 60622'], 'cross_streets': ''}","{'latitude': 41.910713276385955, 'longitude': -87.6748526}",[],$$,,"['delivery', 'pickup']",
298,Z336Jej7Ttj8I8OCgJTYUw,birrieria-aguascalintes-chicago,Birrieria Aguascalintes,https://s3-media1.fl.yelpcdn.com/bphoto/lGQS402UuTcHkDZPzC7u7g/o.jpg,False,True,https://www.yelp.com/biz/birrieria-aguascalintes-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17736374747,(773) 637-4747,20,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'address1': '5756 W Belmont Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60634', 'country': 'US', 'state': 'IL', 'display_address': ['5756 W Belmont Ave', 'Chicago, IL 60634'], 'cross_streets': 'Menard Ave & Major Ave'}","{'latitude': 41.93878, 'longitude': -87.77112}","['https://s3-media1.fl.yelpcdn.com/bphoto/lGQS402UuTcHkDZPzC7u7g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/jEVWsG7xY3hnBluJiCQA0w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/JrTOOy42XczMTjdw41R2SQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
299,RPM72yznTH3x6rQGR4AGGQ,purple-llama-chicago-3,Purple Llama,https://s3-media4.fl.yelpcdn.com/bphoto/CUnjc_t9EJtHM_p70l_uVQ/o.jpg,True,True,https://www.yelp.com/biz/purple-llama-chicago-3?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17736879900,(773) 687-9900,62,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vinyl_records', 'title': 'Vinyl Records'}]",4.5,"{'address1': '2140 W Division St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['2140 W Division St', 'Chicago, IL 60622'], 'cross_streets': 'Damen Ave & Leavitt St'}","{'latitude': 41.90338, 'longitude': -87.68131}","['https://s3-media4.fl.yelpcdn.com/bphoto/CUnjc_t9EJtHM_p70l_uVQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/uVgduzxzsjKoEEsdXin5vQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/H_9DI9E4OZWfGFCJctfoNA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
300,r48hk3DQNfAP4hyuau0cUQ,forever-yogurt-chicago-8,Forever Yogurt,https://s3-media2.fl.yelpcdn.com/bphoto/QbcfsnSRDc8z_nm1ZRhaFA/o.jpg,True,True,https://www.yelp.com/biz/forever-yogurt-chicago-8?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17737724770,(773) 772-4770,292,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'address1': '1924 W North Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1924 W North Ave', 'Chicago, IL 60614'], 'cross_streets': ''}","{'latitude': 41.9106025, 'longitude': -87.67625083}","['https://s3-media2.fl.yelpcdn.com/bphoto/QbcfsnSRDc8z_nm1ZRhaFA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/uLkiBhuyITLOfSgZoNkMFg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/eKbXLow4c1husL_LC6nICw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0030', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
301,VPUiIyXHHTcIs06ca_hRSQ,silk-road-chicago,Silk Road,https://s3-media2.fl.yelpcdn.com/bphoto/yghrjeOuhZy0eXEzczLzMA/o.jpg,True,False,https://www.yelp.com/biz/silk-road-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+12244041999,(224) 404-1999,111,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'address1': '19 S La Salle St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60603', 'country': 'US', 'state': 'IL', 'display_address': ['19 S La Salle St', 'Chicago, IL 60603'], 'cross_streets': 'Madison St & Arcade Pl'}","{'latitude': 41.8812872634843, 'longitude': -87.631418809387}","['https://s3-media2.fl.yelpcdn.com/bphoto/yghrjeOuhZy0eXEzczLzMA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cY6x6Cqw8ktIl5K4P_LWZw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/kp5Pd8wr0kfsycaux0dBpg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 2}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",
302,c8DwaoUGYAAG9_efJml47Q,plenty-grocery-and-deli-chicago,Plenty Grocery and Deli,https://s3-media2.fl.yelpcdn.com/bphoto/4LIthdso2m_3aYkrjZp8YA/o.jpg,False,True,https://www.yelp.com/biz/plenty-grocery-and-deli-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732701509,(773) 270-1509,36,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'address1': '2036 W Division St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['2036 W Division St', 'Chicago, IL 60622'], 'cross_streets': 'Damen Ave & Hoyne Ave'}","{'latitude': 41.9032784, 'longitude': -87.6787262}","['https://s3-media2.fl.yelpcdn.com/bphoto/4LIthdso2m_3aYkrjZp8YA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/oSe-6O4ph5OhyAbSeZWXdg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/yajWjqG1N4Il1KLd1G8YPQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
303,lIExarJifku_yqQPIuP4Tg,the-coffee-alley-chicago,The Coffee Alley,https://s3-media1.fl.yelpcdn.com/bphoto/1vLLUW8Gxw3OEyn0j3Sv4A/o.jpg,True,True,https://www.yelp.com/biz/the-coffee-alley-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13123744976,(312) 374-4976,191,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'address1': '1152 W Taylor', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1152 W Taylor', 'Chicago, IL 60607'], 'cross_streets': 'May St & Racine Ave'}","{'latitude': 41.8694985998054, 'longitude': -87.6563778303571}","['https://s3-media1.fl.yelpcdn.com/bphoto/1vLLUW8Gxw3OEyn0j3Sv4A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/j9msugRziKztJ1ANs1rqtg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/mr98edZnmLtsmh-wjy_hOw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
